Unnamed: 0	lexeme	lang	mframe	mframe_trans	frame	tax_class	field	meaning	example	comment	usage
1828	aigu	французский	резкий_вонь	puanteur	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
2559	eles	венгерский	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10915	fengli	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
2707	hegyes	венгерский	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
2261	hüt̅e	агульский	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
2262	hüt̅e	агульский	резкий_запах		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10764	jianli	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10613	jianrui	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10614	jianrui	китайский	резкий запах		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10462	jiān	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
10463	jiān	китайский	резкий запах		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
11217	kuai	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
688	llym	валлийский	резкий_вонь	drewdod	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
537	miniog	валлийский	резкий_вонь	drewdod	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
992	pigog	валлийский	резкий_вонь	drewdod	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
11066	ruili	китайский	резкая вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
839	siarp	валлийский	резкий_вонь	gwynt, arogliad	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			1
11518	spitz	немецкий	резкая вонь	Gestank	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
1146	surudoi	японский	резкий_вонь	nioi	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			1
2856	szuros	венгерский	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			1
2410	tajam	малайский	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			1
2411	tajam	малайский	резкий_запах		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			1
1301	togatta	японский	резкий_вонь	nioi	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
1526	жьан	кабардино-черкесский (бесленеевский диалект)	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
1527	жьан	кабардино-черкесский (бесленеевский диалект)	резкий_запах	мэ	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
90	острый	русский	резкий_вонь	вонь	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
91	острый	русский	резкий_запах	запах	неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
1679	памцIэ	кабардино-черкесский (бесленеевский диалект)	резкий_вонь		неприятно действующий на органы чувств:запах	физ.свойства: запах	острый	f			0
1826	aigu	французский	резкий_вспышка	éclat	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1825	aigu	французский	резкий_свет	lumière	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
2558	eles	венгерский	острый_блеск		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10913	fengli	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10912	fengli	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
2260	hüt̅e	агульский	острый_блеск		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
2259	hüt̅e	агульский	резкий_вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
2258	hüt̅e	агульский	резкий_свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10762	jianli	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10761	jianli	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10612	jianrui	китайский	острый блеск		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10611	jianrui	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10610	jianrui	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10461	jiān	китайский	острый блеск		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10460	jiān	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
10459	jiān	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11215	kuai	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11214	kuai	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
686	llym	валлийский	резкий_вспышка	fflach	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
685	llym	валлийский	резкий_свет	golau	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
535	miniog	валлийский	резкий_вспышка	fflach	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
534	miniog	валлийский	резкий_свет	golau	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
990	pigog	валлийский	резкий_вспышка	fflach	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
989	pigog	валлийский	резкий_свет	golau	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11064	ruili	китайский	резкая вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11063	ruili	китайский	резкий свет		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11367	scharf	немецкий	острый блеск	Glanz	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11366	scharf	немецкий	резкая вспышка	Aufflammen	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11365	scharf	немецкий	резкий свет	Licht	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
837	siarp	валлийский	резкий_вспышка	fflach	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
836	siarp	валлийский	резкий_свет	golau	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11516	spitz	немецкий	резкая вспышка	Aufflammen	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
11515	spitz	немецкий	резкий свет	Licht	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1144	surudoi	японский	резкий_вспышка	hikari	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			1
1143	surudoi	японский	резкий_свет	hikari	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			1
1299	togatta	японский	резкий_вспышка	hikari	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1298	togatta	японский	резкий_свет	hikari	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			1
1524	жьан	кабардино-черкесский (бесленеевский диалект)	резкий_вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1523	жьан	кабардино-черкесский (бесленеевский диалект)	резкий_свет	нэху	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
89	острый	русский	острый_блеск	блеск	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			1
88	острый	русский	резкий_вспышка	вспышка	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
87	острый	русский	резкий_свет	свет	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1677	памцIэ	кабардино-черкесский (бесленеевский диалект)	резкий_вспышка		неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1676	памцIэ	кабардино-черкесский (бесленеевский диалект)	резкий_свет	нэху	неприятно действующий на органы чувств:свет	физ.свойства: свет	острый	f			0
1789	aigu	французский	острый_журналист	journaliste	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1790	aigu	французский	острый_слово	parole	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1791	aigu	французский	острый_язык	langage	остроумный, язвительный, меткий человек	качества человека	острый	f			0
10876	fengli	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10875	fengli	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10877	fengli	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2669	hegyes	венгерский	острый_слово		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2230	hüt̅e	агульский	острый_анекдот		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2225	hüt̅e	агульский	острый_высказывание		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2222	hüt̅e	агульский	острый_журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2227	hüt̅e	агульский	острый_замечание		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2226	hüt̅e	агульский	острый_критик		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2228	hüt̅e	агульский	острый_критика		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2223	hüt̅e	агульский	острый_слово		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2229	hüt̅e	агульский	острый_статья		остроумный, язвительный, меткий человек	качества человека	острый	f			0
2224	hüt̅e	агульский	острый_язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10725	jianli	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10724	jianli	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10726	jianli	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10579	jianrui	китайский	острая критика		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10576	jianrui	китайский	острое высказывание		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10578	jianrui	китайский	острое замечание		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10574	jianrui	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10573	jianrui	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10575	jianrui	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10428	jiān	китайский	острая критика		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10429	jiān	китайский	острая статья		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10425	jiān	китайский	острое высказывание		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10427	jiān	китайский	острое замечание		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10423	jiān	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
10430	jiān	китайский	острый анекдот		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10422	jiān	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10426	jiān	китайский	острый критик		остроумный, язвительный, меткий человек	качества человека	острый	f			0
10424	jiān	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			1
11178	kuai	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			0
11177	kuai	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
11179	kuai	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
648	llym	валлийский	острый_журналист	newyddiadur	остроумный, язвительный, меткий человек	качества человека	острый	f			0
649	llym	валлийский	острый_слово	gair	остроумный, язвительный, меткий человек	качества человека	острый	f			0
650	llym	валлийский	острый_язык	tafod	остроумный, язвительный, меткий человек	качества человека	острый	f			1
498	miniog	валлийский	острый_журналист	newyddiadur	остроумный, язвительный, меткий человек	качества человека	острый	f			0
499	miniog	валлийский	острый_слово	gair	остроумный, язвительный, меткий человек	качества человека	острый	f			0
500	miniog	валлийский	острый_язык	tafod	остроумный, язвительный, меткий человек	качества человека	острый	f			1
952	pigog	валлийский	острый_журналист	newyddiadur	остроумный, язвительный, меткий человек	качества человека	острый	f			0
954	pigog	валлийский	острый_язык	tafod	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11027	ruili	китайский	острое слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
11026	ruili	китайский	острый журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
11028	ruili	китайский	острый язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
11329	scharf	немецкий	острое слово	Wort	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11328	scharf	немецкий	острый журналист	Journalist	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11330	scharf	немецкий	острый язык	Zunge	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11634	sharp	английский	острая критика	critique	остроумный, язвительный, меткий человек	качества человека	острый	f			1
11635	sharp	английский	острая статья	article	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11633	sharp	английский	острое замечание	remark	остроумный, язвительный, меткий человек	качества человека	острый	f			1
11629	sharp	английский	острое слово	word	остроумный, язвительный, меткий человек	качества человека	острый	f			1
11628	sharp	английский	острый журналист	journalist	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11630	sharp	английский	острый язык	tongue	остроумный, язвительный, меткий человек	качества человека	острый	f			1
800	siarp	валлийский	острый_журналист	newyddiadur	остроумный, язвительный, меткий человек	качества человека	острый	f			0
801	siarp	валлийский	острый_слово	gair	остроумный, язвительный, меткий человек	качества человека	острый	f			1
802	siarp	валлийский	острый_язык	tafod	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11481	spitz	немецкий	острое высказывание	Äußerung	остроумный, язвительный, меткий человек	качества человека	острый	f			1
11483	spitz	немецкий	острое замечание	Bemerkung	остроумный, язвительный, меткий человек	качества человека	острый	f			1
11479	spitz	немецкий	острое слово	Wort	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11478	spitz	немецкий	острый журналист	Journalist	остроумный, язвительный, меткий человек	качества человека	острый	f			0
11480	spitz	немецкий	острый язык	Zunge	остроумный, язвительный, меткий человек	качества человека	острый	f			1
1106	surudoi	японский	острый_журналист	ja:narisuto	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1111	surudoi	японский	острый_замечание	shiteki	остроумный, язвительный, меткий человек	качества человека	острый	f			1
1113	surudoi	японский	острый_критика	hihan	остроумный, язвительный, меткий человек	качества человека	острый	f			1
1107	surudoi	японский	острый_слово	kotoba	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1108	surudoi	японский	острый_язык	shita	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1112	surudoi	японский	проницательный_мнение	shiten	остроумный, язвительный, меткий человек	качества человека	острый	f			1
2374	tajam	малайский	острый_высказывание		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2371	tajam	малайский	острый_журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2376	tajam	малайский	острый_замечание		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2375	tajam	малайский	острый_критик		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2377	tajam	малайский	острый_критика		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2372	tajam	малайский	острый_слово		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2378	tajam	малайский	острый_статья		остроумный, язвительный, меткий человек	качества человека	острый	f			1
2373	tajam	малайский	острый_язык		остроумный, язвительный, меткий человек	качества человека	острый	f			1
1261	togatta	японский	острый_журналист	ja:narisuto	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1266	togatta	японский	острый_замечание	shiteki	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1268	togatta	японский	острый_критика	hihan	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1262	togatta	японский	острый_слово	kotoba	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1263	togatta	японский	острый_язык	shita	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1267	togatta	японский	проницательный_мнение	shiten	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1487	жьан	кабардино-черкесский (бесленеевский диалект)	острый_журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
1488	жьан	кабардино-черкесский (бесленеевский диалект)	острый_слово	гущыIэ	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1489	жьан	кабардино-черкесский (бесленеевский диалект)	острый_язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
199	лэчыд	коми-зырянский (ижемский диалект)	острый_журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
200	лэчыд	коми-зырянский (ижемский диалект)	острый_слово	кыы	остроумный, язвительный, меткий человек	качества человека	острый	f			1
201	лэчыд	коми-зырянский (ижемский диалект)	острый_язык	кыы	остроумный, язвительный, меткий человек	качества человека	острый	f			1
59	острый	русский	острый_анекдот	анекдот	остроумный, язвительный, меткий человек	качества человека	острый	f			1
54	острый	русский	острый_высказывание	высказывание	остроумный, язвительный, меткий человек	качества человека	острый	f			1
51	острый	русский	острый_журналист	журналист	остроумный, язвительный, меткий человек	качества человека	острый	f			1
56	острый	русский	острый_замечание	замечание	остроумный, язвительный, меткий человек	качества человека	острый	f			1
55	острый	русский	острый_критик	критик	остроумный, язвительный, меткий человек	качества человека	острый	f			1
57	острый	русский	острый_критика	критика	остроумный, язвительный, меткий человек	качества человека	острый	f			1
52	острый	русский	острый_слово	слово	остроумный, язвительный, меткий человек	качества человека	острый	f			1
58	острый	русский	острый_статья	статья	остроумный, язвительный, меткий человек	качества человека	острый	f			1
53	острый	русский	острый_язык	язык	остроумный, язвительный, меткий человек	качества человека	острый	f			1
1640	памцIэ	кабардино-черкесский (бесленеевский диалект)	острый_журналист		остроумный, язвительный, меткий человек	качества человека	острый	f			0
1641	памцIэ	кабардино-черкесский (бесленеевский диалект)	острый_слово	гущыIэ	остроумный, язвительный, меткий человек	качества человека	острый	f			0
1642	памцIэ	кабардино-черкесский (бесленеевский диалект)	острый_язык		остроумный, язвительный, меткий человек	качества человека	острый	f			0
349	юэс	коми-зырянский (ижемский диалект)	острый_слово	кыы	остроумный, язвительный, меткий человек	качества человека	острый	f			1
350	юэс	коми-зырянский (ижемский диалект)	острый_язык	кыы	остроумный, язвительный, меткий человек	качества человека	острый	f			1
1745	aigu	французский	острый_иголка	aiguille	острый инструмент с колющим концом	физ.свойства	острый	d			0
1747	aigu	французский	острый_коготь	griffe	острый инструмент с колющим концом	физ.свойства	острый	d			1
1751	aigu	французский	острый_копье	lance	острый инструмент с колющим концом	физ.свойства	острый	d			1
1753	aigu	французский	острый_ноготь	ongle	острый инструмент с колющим концом	физ.свойства	острый	d			1
1754	aigu	французский	острый_рог	corne	острый инструмент с колющим концом	физ.свойства	острый	d			1
1746	aigu	французский	острый_стрела	flèche	острый инструмент с колющим концом	физ.свойства	острый	d			1
2476	eles	венгерский	острый_иголка		острый инструмент с колющим концом	физ.свойства	острый	d			0
2477	eles	венгерский	острый_стрела		острый инструмент с колющим концом	физ.свойства	острый	d			0
10830	fengli	китайский	острая иголка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10831	fengli	китайский	острая стрела		острый инструмент с колющим концом	физ.свойства	острый	d			1
10837	fengli	китайский	острый зуб		острый инструмент с колющим концом	физ.свойства	острый	d			1
10832	fengli	китайский	острый коготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
2623	hegyes	венгерский	острый_иголка		острый инструмент с колющим концом	физ.свойства	острый	d			1
2625	hegyes	венгерский	острый_коготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
2626	hegyes	венгерский	острый_кол		острый инструмент с колющим концом	физ.свойства	острый	d			1
2624	hegyes	венгерский	острый_стрела		острый инструмент с колющим концом	физ.свойства	острый	d			1
2178	hüt̅e	агульский	острый_иголка		острый инструмент с колющим концом	физ.свойства	острый	d			0
2180	hüt̅e	агульский	острый_коготь		острый инструмент с колющим концом	физ.свойства	острый	d			0
2181	hüt̅e	агульский	острый_кол		острый инструмент с колющим концом	физ.свойства	острый	d			0
2184	hüt̅e	агульский	острый_копье		острый инструмент с колющим концом	физ.свойства	острый	d			0
2183	hüt̅e	агульский	острый_палка		острый инструмент с колющим концом	физ.свойства	острый	d			0
2187	hüt̅e	агульский	острый_рог		острый инструмент с колющим концом	физ.свойства	острый	d			0
2182	hüt̅e	агульский	острый_спица		острый инструмент с колющим концом	физ.свойства	острый	d			0
2179	hüt̅e	агульский	острый_стрела		острый инструмент с колющим концом	физ.свойства	острый	d			0
10679	jianli	китайский	острая иголка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10680	jianli	китайский	острая стрела		острый инструмент с колющим концом	физ.свойства	острый	d			1
10681	jianli	китайский	острый коготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
10528	jianrui	китайский	острая иголка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10533	jianrui	китайский	острая палка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10529	jianrui	китайский	острая стрела		острый инструмент с колющим концом	физ.свойства	острый	d			1
10530	jianrui	китайский	острый коготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
10377	jiān	китайский	острая иголка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10382	jiān	китайский	острая палка		острый инструмент с колющим концом	физ.свойства	острый	d			1
10381	jiān	китайский	острая спица		острый инструмент с колющим концом	физ.свойства	острый	d			1
10378	jiān	китайский	острая стрела		острый инструмент с колющим концом	физ.свойства	острый	d			1
10383	jiān	китайский	острое копье		острый инструмент с колющим концом	физ.свойства	острый	d			1
10384	jiān	китайский	острый зуб		острый инструмент с колющим концом	физ.свойства	острый	d			1
10379	jiān	китайский	острый коготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
10380	jiān	китайский	острый кол		острый инструмент с колющим концом	физ.свойства	острый	d			1
10385	jiān	китайский	острый ноготь		острый инструмент с колющим концом	физ.свойства	острый	d			1
10386	jiān	китайский	острый рог		острый инструмент с колющим концом	физ.свойства	острый	d			1
11132	kuai	китайский	острая иголка		острый инструмент с колющим концом	физ.свойства	острый	d			0
11133	kuai	китайский	острая стрела		острый инструмент с колющим концом	физ.свойства	острый	d			0
11134	kuai	китайский	острый коготь		острый инструмент с колющим концом	физ.свойства	острый	d			0
603	llym	валлийский	острый_иголка	nodwydd	острый инструмент с колющим концом	физ.свойства	острый	d			0
605	llym	валлийский	острый_коготь	crafanc	острый инструмент с колющим концом	физ.свойства	острый	d			1
609	llym	валлийский	острый_копье	gwaywffon	острый инструмент с колющим концом	физ.свойства	острый	d			1
604	llym	валлийский	острый_стрела	saeth	острый инструмент с колющим концом	физ.свойства	острый	d			1
453	miniog	валлийский	острый_иголка	nodwydd	острый инструмент с колющим концом	физ.свойства	острый	d			1
455	miniog	валлийский	острый_коготь	crafanc	острый инструмент с колющим концом	физ.свойства	острый	d			1
459	miniog	валлийский	острый_копье	gwaywffon	острый инструмент с колющим концом	физ.свойства	острый	d			1
454	miniog	валлийский	острый_стрела	saeth	острый инструмент с колющим концом	физ.свойства	острый	d			1
905	pigog	валлийский	острый_иголка	nodwydd	острый инструмент с колющим концом	физ.свойства	острый	d			0
907	pigog	валлийский	острый_коготь	crafanc	острый инструмент с колющим концом	физ.свойства	острый	d			0
906	pigog	валлийский	острый_стрела	saeth	острый инструмент с колющим концом	физ.свойства	острый	d			0
1413	pistävä	финский	острый_зуб	hammas	острый инструмент с колющим концом	физ.свойства	острый	d			0
1406	pistävä	финский	острый_иголка	neula	острый инструмент с колющим концом	физ.свойства	острый	d			0
1408	pistävä	финский	острый_коготь	kynsi	острый инструмент с колющим концом	физ.свойства	острый	d			0
